"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"2580","SGP","Asia","Singapore",2020-03-07,138,8,5.143,NA,NA,0,25.304,1.467,0.943,NA,NA,0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.56,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2581","SGP","Asia","Singapore",2020-03-08,150,12,6.286,NA,NA,0,27.505,2.2,1.153,NA,NA,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.56,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2582","SGP","Asia","Singapore",2020-03-09,150,0,6,NA,NA,0,27.505,0,1.1,NA,NA,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.56,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2583","SGP","Asia","Singapore",2020-03-10,160,10,7.143,NA,NA,0,29.338,1.834,1.31,NA,NA,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.56,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2584","SGP","Asia","Singapore",2020-03-11,178,18,9.714,NA,NA,0,32.639,3.301,1.781,NA,NA,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.56,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2585","SGP","Asia","Singapore",2020-03-12,178,0,8.714,NA,NA,0,32.639,0,1.598,NA,NA,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.56,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2586","SGP","Asia","Singapore",2020-03-13,200,22,10,NA,NA,0,36.673,4.034,1.834,NA,NA,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2587","SGP","Asia","Singapore",2020-03-14,212,12,10.571,NA,NA,0,38.873,2.2,1.938,NA,NA,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2588","SGP","Asia","Singapore",2020-03-15,226,14,10.857,NA,NA,0,41.441,2.567,1.991,NA,NA,0,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2589","SGP","Asia","Singapore",2020-03-16,243,17,13.286,NA,NA,0,44.558,3.117,2.436,NA,NA,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2590","SGP","Asia","Singapore",2020-03-17,266,23,15.143,NA,NA,0,48.775,4.217,2.777,NA,NA,0,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2591","SGP","Asia","Singapore",2020-03-18,313,47,19.286,NA,NA,0,57.393,8.618,3.536,NA,NA,0,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2592","SGP","Asia","Singapore",2020-03-19,345,32,23.857,NA,NA,0,63.261,5.868,4.375,NA,NA,0,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2593","SGP","Asia","Singapore",2020-03-20,385,40,26.429,NA,NA,0,70.596,7.335,4.846,NA,NA,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2594","SGP","Asia","Singapore",2020-03-21,432,47,31.429,2,2,0.286,79.214,8.618,5.763,0.367,0.367,0.052,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2595","SGP","Asia","Singapore",2020-03-22,455,23,32.714,2,0,0.286,83.431,4.217,5.999,0.367,0,0.052,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2596","SGP","Asia","Singapore",2020-03-23,509,54,38,2,0,0.286,93.333,9.902,6.968,0.367,0,0.052,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2597","SGP","Asia","Singapore",2020-03-24,558,49,41.714,2,0,0.286,102.318,8.985,7.649,0.367,0,0.052,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2598","SGP","Asia","Singapore",2020-03-25,631,73,45.429,2,0,0.286,115.703,13.386,8.33,0.367,0,0.052,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2599","SGP","Asia","Singapore",2020-03-26,683,52,48.286,2,0,0.286,125.238,9.535,8.854,0.367,0,0.052,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2600","SGP","Asia","Singapore",2020-03-27,732,49,49.571,2,0,0.286,134.223,8.985,9.09,0.367,0,0.052,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2601","SGP","Asia","Singapore",2020-03-28,802,70,52.857,2,0,0,147.059,12.836,9.692,0.367,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2602","SGP","Asia","Singapore",2020-03-29,844,42,55.571,3,1,0.143,154.76,7.701,10.19,0.55,0.183,0.026,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2603","SGP","Asia","Singapore",2020-03-30,879,35,52.857,3,0,0.143,161.178,6.418,9.692,0.55,0,0.026,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2604","SGP","Asia","Singapore",2020-03-31,926,47,52.571,3,0,0.143,169.796,8.618,9.64,0.55,0,0.026,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,275.8,5.04,0.5,50.5720991638551
"2605","SGP","Asia","Singapore",2020-04-01,1000,74,52.714,3,0,0.143,183.365,13.569,9.666,0.55,0,0.026,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2606","SGP","Asia","Singapore",2020-04-02,1049,49,52.286,4,1,0.286,192.35,8.985,9.587,0.733,0.183,0.052,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2607","SGP","Asia","Singapore",2020-04-03,1114,65,54.571,5,1,0.429,204.269,11.919,10.006,0.917,0.183,0.079,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2608","SGP","Asia","Singapore",2020-04-04,1189,75,55.286,6,1,0.571,218.021,13.752,10.137,1.1,0.183,0.105,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2609","SGP","Asia","Singapore",2020-04-05,1309,120,66.429,6,0,0.429,240.025,22.004,12.181,1.1,0,0.079,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2610","SGP","Asia","Singapore",2020-04-06,1375,66,70.857,6,0,0.429,252.127,12.102,12.993,1.1,0,0.079,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2611","SGP","Asia","Singapore",2020-04-07,1481,106,79.286,6,0,0.429,271.564,19.437,14.538,1.1,0,0.079,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,72680,13.327,NA,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.04,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2612","SGP","Asia","Singapore",2020-04-08,1623,142,89,6,0,0.429,297.602,26.038,16.319,1.1,0,0.079,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2613","SGP","Asia","Singapore",2020-04-09,1910,287,123,6,0,0.286,350.227,52.626,22.554,1.1,0,0.052,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2614","SGP","Asia","Singapore",2020-04-10,2108,198,142,7,1,0.286,386.534,36.306,26.038,1.284,0.183,0.052,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2615","SGP","Asia","Singapore",2020-04-11,2299,191,158.571,8,1,0.286,421.556,35.023,29.076,1.467,0.183,0.052,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2616","SGP","Asia","Singapore",2020-04-12,2532,233,174.714,8,0,0.286,464.28,42.724,32.037,1.467,0,0.052,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2617","SGP","Asia","Singapore",2020-04-13,2918,386,220.429,9,1,0.429,535.059,70.779,40.419,1.65,0.183,0.079,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2618","SGP","Asia","Singapore",2020-04-14,3252,334,253,10,1,0.571,596.303,61.244,46.391,1.834,0.183,0.105,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,94796,17.382,NA,3159,0.579,0.08,12.5,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2619","SGP","Asia","Singapore",2020-04-15,3699,447,296.571,10,0,0.571,678.268,81.964,54.381,1.834,0,0.105,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3350,0.614,0.089,11.3,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2620","SGP","Asia","Singapore",2020-04-16,4427,728,359.571,10,0,0.571,811.757,133.49,65.933,1.834,0,0.105,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3541,0.649,0.102,9.8,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2621","SGP","Asia","Singapore",2020-04-17,5050,623,420.286,11,1,0.571,925.994,114.236,77.066,2.017,0.183,0.105,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3732,0.684,0.113,8.9,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2622","SGP","Asia","Singapore",2020-04-18,5992,942,527.571,11,0,0.429,1098.724,172.73,96.738,2.017,0,0.079,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923,0.719,0.134,7.4,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2623","SGP","Asia","Singapore",2020-04-19,6588,596,579.429,11,0,0.429,1208.009,109.286,106.247,2.017,0,0.079,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4114,0.754,0.141,7.1,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2624","SGP","Asia","Singapore",2020-04-20,8014,1426,728,11,0,0.286,1469.488,261.479,133.49,2.017,0,0.052,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,121774,22.329,NA,4305,0.789,0.169,5.9,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2625","SGP","Asia","Singapore",2020-04-21,9125,1111,839,11,0,0.143,1673.207,203.719,153.843,2.017,0,0.026,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306,0.79,0.195,5.1,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2626","SGP","Asia","Singapore",2020-04-22,10141,1016,920.286,12,1,0.286,1859.506,186.299,168.748,2.2,0.183,0.052,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4116,0.755,0.224,4.5,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2627","SGP","Asia","Singapore",2020-04-23,11178,1037,964.429,12,0,0.286,2049.655,190.15,176.843,2.2,0,0.052,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925,0.72,0.246,4.1,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2628","SGP","Asia","Singapore",2020-04-24,12075,897,1003.571,12,0,0.143,2214.134,164.479,184.02,2.2,0,0.026,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3735,0.685,0.269,3.7,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2629","SGP","Asia","Singapore",2020-04-25,12693,618,957.286,12,0,0.143,2327.453,113.32,175.533,2.2,0,0.026,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3544,0.65,0.27,3.7,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2630","SGP","Asia","Singapore",2020-04-26,13624,931,1005.143,12,0,0.143,2498.166,170.713,184.308,2.2,0,0.026,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3354,0.615,0.3,3.3,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2631","SGP","Asia","Singapore",2020-04-27,14423,799,915.571,14,2,0.429,2644.675,146.509,167.884,2.567,0.367,0.079,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,143919,26.39,NA,3164,0.58,0.289,3.5,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2632","SGP","Asia","Singapore",2020-04-28,14951,528,832.286,14,0,0.429,2741.492,96.817,152.612,2.567,0,0.079,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3358,0.616,0.248,4,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2633","SGP","Asia","Singapore",2020-04-29,15641,690,785.714,14,0,0.286,2868.014,126.522,144.073,2.567,0,0.052,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3553,0.651,0.221,4.5,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2634","SGP","Asia","Singapore",2020-04-30,16169,528,713,15,1,0.429,2964.831,96.817,130.739,2.75,0.183,0.079,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3748,0.687,0.19,5.3,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,404.6,5.58,7.22,74.1895261845387
"2635","SGP","Asia","Singapore",2020-05-01,17101,932,718,16,1,0.571,3135.727,170.896,131.656,2.934,0.183,0.105,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942,0.723,0.182,5.5,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2636","SGP","Asia","Singapore",2020-05-02,17548,447,693.571,17,1,0.714,3217.691,81.964,127.177,3.117,0.183,0.131,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4137,0.759,0.168,6,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
"2637","SGP","Asia","Singapore",2020-05-03,18205,657,654.429,18,1,0.857,3338.162,120.471,119.999,3.301,0.183,0.157,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4332,0.794,0.151,6.6,"samples tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,5453600,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA
